club_name,canonical_name,league_name,city,state,source_url
Tennessee SC,Tennessee,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Tennessee SC Murfreesboro,Tennessee Murfreesboro,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Tropical Soccer Club,Tropical,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Tulsa SC,Tulsa,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Tupelo FC,Tupelo,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Union 10 FC,Union 10,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Union KC Navy,Union Kc Navy,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Union KC Red,Union Kc Red,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Union Sacramento FC,Union Sacramento,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
United PDX,Pdx,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Upper 90 FC,Upper 90,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Utah Avalanche,Utah Avalanche,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Utah Surf,Utah Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
VA Reign FC,Va Reign,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Vienna Youth Soccer,Vienna,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Villarreal VA,Villarreal Va,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Virginia United,Virginia,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Virginia Valor FC,Virginia Valor,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Vision Soccer Academy Premier,Vision Academy Premier,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
WNY Flash,Wny Flash,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
WNY Flash Rochester,Wny Flash Rochester,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Walnut Creek Surf,Walnut Creek Surf,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Washington Premier,Washington Premier,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Wave SC,Wave,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Wellington,Wellington,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Wenatchee FC,Wenatchee,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
West Coast FC,West Coast,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
West Side Alliance Red,West Side Alliance Red,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
West Side Alliance White,West Side Alliance White,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
West-Mont United,West-Mont,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Westchester Soccer Club,Westchester,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Western United Pioneers,Western Pioneers,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Western Wisconsin Soccer,Western Wisconsin,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
Wilmington Hammerheads,Wilmington Hammerheads,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
World Class FC,World Class,ECNL Regional League Boys,,,https://theecnl.com/sports/ecnl-regional-league-boys
