club_name,team_name,team_name_raw,age_group,gender,division,bracket,conference,org_season_id,event_id,league_name,rank,gp,w,l,d,gf,ga,gd,ppg,pts,qualification,source_url
Culver City Football Club,Culver City Football Club CCFC B14 Grey,,B14,Male,B14 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B13 Blue,,B13,Male,B13 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B13 NPL,,B13,Male,B13 - SOCAL NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B13 White,,B13,Male,B13 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B14 Pre NPL,,B14,Male,B13 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B12 Grey,,B12,Male,B12 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B12 NPL,,B12,Male,B12 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B11 Blue,,B11,Male,B11 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B11 Grey,,B11,Male,B11 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B11 NPL,,B11,Male,B11 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B10 Blue,,B10,Male,B10 - Flight 2 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B10 NPL,,B10,Male,B10 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B09,,B09,Male,B09 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Culver City Football Club,Culver City Football Club CCFC B08 NPL,,B08,Male,B08/07 SOCAL NPL,Super Division,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13207
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC G2014 Mancera,,,Female,G14 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC G2014 Ugarte,,,Female,G14 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC G2007 Malvaez,,,Female,G08/07 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2018/19 PDA II Rosas,,,Male,B18 - Flight 4 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2018 PDA Rosas,,,Male,B18 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2019 PDA,,,Male,B18 - Flight 4 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2017 PDA,,,Male,B17 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2016 Agustin,,,Male,B16 - Flight 3 Central II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2016 PDA,,,Male,B16 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2015 Martinez,,,Male,B15 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2014 Black Rodriguez,,,Male,B14 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2014 Red Acuna,,,Male,B14 - Flight 2 Central II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2015 PDA Pre-NPL,,,Male,B14 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2013 Black,,,Male,B13 - Flight 3 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2012 Black Barajas,,,Male,B12 - Flight 2 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2012 PDA,,,Male,B12 - Flight 1 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2011 Black Rodriguez,,,Male,B11 - Flight 1 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2009 Marquina,,,Male,B09 - SOCAL NPL,Bracket D,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2009 PDA Fajardo,,,Male,B09 - SOCAL NPL,Super Division,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2009 Red Sandoval,,,Male,B09 - Flight 1 Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Anaheim Futbol Club,Anaheim Futbol Club Anaheim FC B2007/08 Black Barajas,,,Male,B08/07 - Flight 1 East,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13253
Dynamo El Centro Soccer Club,Dynamo El Centro Soccer Club Dynamo El Centro Soccer Club Girls 2011 - Quintero,,,Female,G11 - Flight 2 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18820
Dynamo El Centro Soccer Club,Dynamo El Centro Soccer Club Dynamo El Centro Soccer Club Boys 2016 - JC,,,Male,B16 - Flight 2 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18820
Dynamo El Centro Soccer Club,Dynamo El Centro Soccer Club Dynamo El Centro Soccer Club B2014 - Morquecho,,,Male,B14 - Flight 1 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18820
Dynamo El Centro Soccer Club,Dynamo El Centro Soccer Club Dynamo El Centro Soccer Club B2012 - Olmos,,,Male,B12 - SOCAL NPL,Bracket C,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18820
Dynamo El Centro Soccer Club,Dynamo El Centro Soccer Club Dynamo El Centro Soccer Club B2009 - Lopez NPL,,,Male,B09 - SOCAL NPL,Bracket E,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18820
California Football Academy,California Football Academy CFA OC SC G18 Caudillo,,G18,Female,G18 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G18 Schotemeyer,,G18,Female,G18 - Flight 2 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G17 Lloyd,,G17,Female,G17 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G17 Schotemeyer,,G17,Female,G17 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G17 White Schotemeyer,,G17,Female,G17 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G16 Daly,,G16,Female,G16 - Flight 3 South I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G16 Ferraro,,G16,Female,G16 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G16 Vickers,,G16,Female,G16 - Flight 3 South I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G16 Caudillo,,G16,Female,G16 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G16 Mead,,G16,Female,G16 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G16 Rollins,,G16,Female,G16 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G15 McCourtney,,G15,Female,G15 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G15 Shibata,,G15,Female,G15 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G15 Blazynski,,G15,Female,G15 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G15 Celis,,G15,Female,G15 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G15 Miguel,,G15,Female,G15 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G14 Caudillo,,G14,Female,G14 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G14 Navy Rollins,,G14,Female,G14 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G14 White Rollins,,G14,Female,G14 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G13 Fasel,,G13,Female,G13 - Flight 3 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G13 Rutkowski,,G13,Female,G13 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G13 Soza,,G13,Female,G13 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G13 Carrillo,,G13,Female,G13 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G12 Mehrens,,G12,Female,G12 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G12 NPL Soza,,G12,Female,G12 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G12 Ramirez,,G12,Female,G12 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G12 Reyes,,G12,Female,G12 - Flight 3 South West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G12 Miguel,,G12,Female,G12 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC G11 Castro,,G11,Female,G11 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G11 Noble,,G11,Female,G11 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G11 Sneddon,,G11,Female,G11 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC G10 Rivera,,G10,Female,G10 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B18 Calderson,,B18,Male,B18 - Flight 3 South I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B18 Goicochea,,B18,Male,B18 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC B17 Constable,,B17,Male,B17 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC B17 Needham,,B17,Male,B17 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B17 Goicochea,,B17,Male,B17 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B17 Navy Velazquez,,B17,Male,B17 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B17 Navy Zarate,,B17,Male,B17 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC B16 Cruz,,B16,Male,B16 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B16 Andersen,,B16,Male,B16 - Flight 2 South III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B16 Caudillo,,B16,Male,B16 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B16 Hernandez,,B16,Male,B16 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC B15 Garcia,,B15,Male,B15 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC B15 Long,,B15,Male,B15 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B15 Miguel,,B15,Male,B15 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B15 Ramirez,,B15,Male,B15 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC B14 Stambouli,,B14,Male,B14 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B14 Calderson,,B14,Male,B14 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B14 Velazquez,,B14,Male,B14 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC B13 Gillard,,B13,Male,B13 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B13 Calderson,,B13,Male,B13 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B13 Noble,,B13,Male,B13 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B12 Pask,,B12,Male,B12 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B12 Rivera,,B12,Male,B12 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B11 Velazquez,,B11,Male,B11 - Flight 3 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
California Football Academy,California Football Academy CFA OC SC B09 Studenka,,B09,Male,B09 - SOCAL NPL,Bracket D,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/13607
Downey United Football Club,Downey United Football Club G2018,,,Female,G18 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2017 Blue,,,Female,G17 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2017 White,,,Female,G17 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2015,,,Female,G15 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2014 Blue,,,Female,G14 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2014 White,,,Female,G14 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2012,,,Female,G12 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2011,,,Female,G11 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2010,,,Female,G10 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club G2008,,,Female,G08/07 - SOCAL NPL,Super Division,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2018 Blue,,,Male,B18 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2018 White,,,Male,B18 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2019 Blue,,,Male,B18 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2019 White,,,Male,B18 - Flight 4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2017,,,Male,B17 - Flight 3/4 West III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2016 Blue,,,Male,B16 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2016 Grey,,,Male,B16 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2016 White,,,Male,B16 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2015 Blue,,,Male,B15 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2015 White,,,Male,B15 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2014 Blue,,,Male,B14 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2014 White,,,Male,B14 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2013,,,Male,B13 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2012 Blue,,,Male,B12 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2012 White,,,Male,B12 - SOCAL NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2011 Blue,,,Male,B11 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2011 White,,,Male,B11 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2010 Blue,,,Male,B10 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2010 White,,,Male,B10 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
Downey United Football Club,Downey United Football Club B2008,,,Male,B08/07 SOCAL NPL,Bracket C,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30889
